time(micros),mv,led,gain,mvfiltered,mvestimated
11374320,2526,100,113743.200000000,2528.20000000000,2533
11379992,2531,100,113799.920000000,2529.20000000000,2533
11385664,2551,100,113856.640000000,2532.20000000000,2533
11391336,2531,100,113913.360000000,2531.20000000000,2533
11397008,2521,100,113970.080000000,2532,2533
11402680,2531,100,114026.800000000,2533,2533
11408352,2531,100,114083.520000000,2533,2533
11414024,2551,100,114140.240000000,2533,2533
11419704,2526,100,114197.040000000,2532,2533
11425368,2526,100,114253.680000000,2533,2533
11431040,2531,100,114310.400000000,2533,2533
11436712,2546,100,114367.120000000,2536,2533
11442384,2536,100,114423.840000000,2533,2533
11448048,2521,100,114480.480000000,2532,2533
11453720,2541,100,114537.200000000,2535,2533
11459392,2531,100,114593.920000000,2535,2533
11465064,2546,100,114650.640000000,2535,2533
11470736,2536,100,114707.360000000,2535,2533
11476408,2526,100,114764.080000000,2536,2533
11482080,2531,100,114820.800000000,2534,2533
11487752,2546,100,114877.520000000,2537,2533
11493432,2541,100,114934.320000000,2536,2533
11499096,2521,100,114990.960000000,2533,2533
11504768,2531,100,115047.680000000,2534,2533
11510440,2531,100,115104.400000000,2534,2533
11516112,2546,100,115161.120000000,2534,2533
11521784,2536,100,115217.840000000,2533,2533
11527456,2526,100,115274.560000000,2534,2533
11533128,2541,100,115331.280000000,2536,2533
11538800,2541,100,115388,2538,2533
11544472,2541,100,115444.720000000,2537,2533
11550144,2521,100,115501.440000000,2534,2533
11555808,2531,100,115558.080000000,2535,2533
11561480,2531,100,115614.800000000,2533,2533
11567160,2551,100,115671.600000000,2535,2533
11572824,2541,100,115728.240000000,2535,2533
11578496,2521,100,115784.960000000,2535,2533
11584160,2531,100,115841.600000000,2535,2533
11589832,2536,100,115898.320000000,2536,2533
11595496,2541,100,115954.960000000,2534,2533
11601168,2521,100,116011.680000000,2530,2533
11606832,2531,100,116068.320000000,2532,2533
11612504,2536,100,116125.040000000,2533,2533
11618168,2546,100,116181.680000000,2535,2533
11623840,2536,100,116238.400000000,2534,2533
11629504,2526,100,116295.040000000,2535,2533
11635176,2531,100,116351.760000000,2535,2533
11640852,2536,100,116408.520000000,2535,2533
11646520,2546,100,116465.200000000,2535,2533
11652192,2521,100,116521.920000000,2532,2533
11657864,2526,100,116578.640000000,2532,2533
11663536,2531,100,116635.360000000,2532,2533
11669208,2551,100,116692.080000000,2535,2533
11674880,2536,100,116748.800000000,2533,2533
11680544,2526,100,116805.440000000,2534,2533
11686216,2541,100,116862.160000000,2537,2533
11691888,2536,100,116918.880000000,2538,2533
11697560,2536,100,116975.600000000,2535,2533
11703232,2531,100,117032.320000000,2534,2533
11708904,2526,100,117089.040000000,2534,2533
11714580,2536,100,117145.800000000,2533,2533
11720248,2551,100,117202.480000000,2536,2533
11725920,2546,100,117259.200000000,2538,2533
11731592,2526,100,117315.920000000,2537,2533
11737264,2531,100,117372.640000000,2538,2533
11742936,2531,100,117429.360000000,2537,2533
11748608,2546,100,117486.080000000,2536,2533
11754280,2541,100,117542.800000000,2535,2533
11759952,2526,100,117599.520000000,2535,2533
11765616,2546,100,117656.160000000,2538,2533
11771288,2551,100,117712.880000000,2542,2533
11776960,2536,100,117769.600000000,2540,2533
11782632,2526,100,117826.320000000,2537,2533
11788308,2536,100,117883.080000000,2539,2533
11793976,2541,100,117939.760000000,2538,2533
11799648,2541,100,117996.480000000,2536,2533
11805320,2541,100,118053.200000000,2537,2533
11810992,2526,100,118109.920000000,2537,2533
11816664,2531,100,118166.640000000,2536,2533
11822336,2551,100,118223.360000000,2538,2533
11828008,2541,100,118280.080000000,2538,2533
11833680,2536,100,118336.800000000,2537,2533
11839352,2526,100,118393.520000000,2537,2533
11845024,2536,100,118450.240000000,2538,2533
11850688,2546,100,118506.880000000,2537,2533
11856360,2536,100,118563.600000000,2536,2533
11862032,2531,100,118620.320000000,2535,2533
11867696,2536,100,118676.960000000,2537,2533
11873368,2546,100,118733.680000000,2539,2533
11879040,2541,100,118790.400000000,2538,2533
11884712,2526,100,118847.120000000,2536,2533
11890376,2531,100,118903.760000000,2536,2533
11896048,2536,100,118960.480000000,2536,2533
11901720,2551,100,119017.200000000,2537,2533
11907392,2541,100,119073.920000000,2537,2533
11913064,2531,100,119130.640000000,2538,2533
11918736,2531,100,119187.360000000,2538,2533
11924408,2541,100,119244.080000000,2539,2533
11930080,2541,100,119300.800000000,2537,2533
11935760,2521,100,119357.600000000,2533,2533
11941424,2526,100,119414.240000000,2532,2533
11947096,2541,100,119470.960000000,2534,2533
11952768,2551,100,119527.680000000,2536,2533
11958440,2536,100,119584.400000000,2535,2533
11964112,2526,100,119641.120000000,2536,2533
11969784,2536,100,119697.840000000,2538,2533
11975456,2536,100,119754.560000000,2537,2533
11981128,2541,100,119811.280000000,2535,2533
11986800,2536,100,119868,2535,2533
11992472,2531,100,119924.720000000,2536,2533
11998144,2531,100,119981.440000000,2535,2533
12003816,2546,100,120038.160000000,2537,2533
12009492,2536,100,120094.920000000,2536,2533
12015160,2526,100,120151.600000000,2534,2533
12020832,2526,100,120208.320000000,2533,2533
12026504,2541,100,120265.040000000,2535,2533
12032176,2546,100,120321.760000000,2535,2533
12037848,2531,100,120378.480000000,2534,2533
12043520,2526,100,120435.200000000,2534,2533
12049184,2536,100,120491.840000000,2536,2533
12054856,2556,100,120548.560000000,2539,2533
12060528,2541,100,120605.280000000,2538,2533
12066200,2531,100,120662,2538,2533
12071872,2531,100,120718.720000000,2539,2533
12077544,2536,100,120775.440000000,2539,2533
12083216,2551,100,120832.160000000,2538,2533
12088880,2531,100,120888.800000000,2536,2533
12094552,2531,100,120945.520000000,2536,2533
12100224,2531,100,121002.240000000,2536,2533
12105896,2561,100,121058.960000000,2541,2533
12111560,2541,100,121115.600000000,2539,2533
12117232,2526,100,121172.320000000,2538,2533
12122896,2531,100,121228.960000000,2538,2533
12128568,2536,100,121285.680000000,2539,2533
12134240,2551,100,121342.400000000,2537,2533
12139912,2531,100,121399.120000000,2535,2533
12145584,2541,100,121455.840000000,2538,2533
12151256,2536,100,121512.560000000,2539,2533
12156932,2541,100,121569.320000000,2540,2533
12162600,2546,100,121626,2539,2533
12168272,2521,100,121682.720000000,2537,2533
12173936,2536,100,121739.360000000,2536,2533
12179608,2536,100,121796.080000000,2536,2533
12185280,2561,100,121852.800000000,2540,2533
12190952,2536,100,121909.520000000,2538,2533
12196624,2526,100,121966.240000000,2539,2533
12202296,2531,100,122022.960000000,2538,2533
12207960,2541,100,122079.600000000,2539,2533
12213632,2551,100,122136.320000000,2537,2533
12219304,2521,100,122193.040000000,2534,2533
12224976,2536,100,122249.760000000,2536,2533
12230648,2536,100,122306.480000000,2537,2533
12236320,2546,100,122363.200000000,2538,2533
12241992,2541,100,122419.920000000,2536,2533
12247664,2531,100,122476.640000000,2538,2533
12253336,2541,100,122533.360000000,2539,2533
12259008,2536,100,122590.080000000,2539,2533
12264680,2546,100,122646.800000000,2539,2533
12270352,2531,100,122703.520000000,2537,2533
12276024,2526,100,122760.240000000,2536,2533
12281696,2541,100,122816.960000000,2536,2533
12287368,2551,100,122873.680000000,2539,2533
12293040,2546,100,122930.400000000,2539,2533
12298712,2526,100,122987.120000000,2538,2533
12304376,2531,100,123043.760000000,2539,2533
12310048,2536,100,123100.480000000,2538,2533
12315720,2541,100,123157.200000000,2536,2533
12321392,2531,100,123213.920000000,2533,2533
12327064,2531,100,123270.640000000,2534,2533
12332736,2541,100,123327.360000000,2536,2533
12338408,2546,100,123384.080000000,2538,2533
12344080,2546,100,123440.800000000,2539,2533
12349752,2521,100,123497.520000000,2537,2533
12355416,2531,100,123554.160000000,2537,2533
12361088,2536,100,123610.880000000,2536,2533
12366760,2546,100,123667.600000000,2536,2533
12372432,2541,100,123724.320000000,2535,2533
12378104,2531,100,123781.040000000,2537,2533
12383776,2536,100,123837.760000000,2538,2533
12389448,2551,100,123894.480000000,2541,2533
12395120,2541,100,123951.200000000,2540,2533
12400792,2521,100,124007.920000000,2536,2533
12406456,2531,100,124064.560000000,2536,2533
12412128,2536,100,124121.280000000,2536,2533
12417792,2546,100,124177.920000000,2535,2533
12423464,2536,100,124234.640000000,2534,2533
12429136,2526,100,124291.360000000,2535,2533
12434808,2531,100,124348.080000000,2535,2533
12440480,2536,100,124404.800000000,2535,2533
12446152,2551,100,124461.520000000,2536,2533
12451824,2526,100,124518.240000000,2534,2533
12457496,2526,100,124574.960000000,2534,2533
12463168,2536,100,124631.680000000,2535,2533
12468840,2546,100,124688.400000000,2537,2533
12474512,2536,100,124745.120000000,2534,2533
12480176,2531,100,124801.760000000,2535,2533
12485848,2541,100,124858.480000000,2538,2533
12491520,2541,100,124915.200000000,2539,2533
12497192,2541,100,124971.920000000,2538,2533
12502864,2521,100,125028.640000000,2535,2533
12508536,2531,100,125085.360000000,2535,2533
12514208,2536,100,125142.080000000,2534,2533
12519880,2546,100,125198.800000000,2535,2533
12525552,2551,100,125255.520000000,2537,2533
12531224,2531,100,125312.240000000,2539,2533
12536896,2526,100,125368.960000000,2538,2533
12542568,2541,100,125425.680000000,2539,2533
12548240,2546,100,125482.400000000,2539,2533
12553912,2536,100,125539.120000000,2536,2533
12559584,2526,100,125595.840000000,2535,2533
12565256,2541,100,125652.560000000,2538,2533
12570928,2551,100,125709.280000000,2540,2533
12576600,2536,100,125766,2538,2533
12582272,2526,100,125822.720000000,2536,2533
12587944,2531,100,125879.440000000,2537,2533
12593616,2541,100,125936.160000000,2537,2533
12599288,2541,100,125992.880000000,2535,2533
12604960,2536,100,126049.600000000,2535,2533
12610632,2526,100,126106.320000000,2535,2533
12616304,2531,100,126163.040000000,2535,2533
12621976,2551,100,126219.760000000,2537,2533
12627648,2541,100,126276.480000000,2537,2533
12633320,2531,100,126333.200000000,2536,2533
12638992,2526,100,126389.920000000,2536,2533
12644664,2541,100,126446.640000000,2538,2533
12650336,2546,100,126503.360000000,2537,2533
12656008,2531,100,126560.080000000,2535,2533
12661680,2526,100,126616.800000000,2534,2533
12667352,2536,100,126673.520000000,2536,2533
12673024,2561,100,126730.240000000,2540,2533
12678696,2536,100,126786.960000000,2538,2533
12684368,2526,100,126843.680000000,2537,2533
12690040,2536,100,126900.400000000,2539,2533
12695720,2531,100,126957.200000000,2538,2533
12701392,2546,100,127013.920000000,2535,2533
12707064,2536,100,127070.640000000,2535,2533
12712736,2531,100,127127.360000000,2536,2533
12718408,2531,100,127184.080000000,2535,2533
12724080,2546,100,127240.800000000,2538,2533
12729752,2546,100,127297.520000000,2538,2533
12735424,2526,100,127354.240000000,2536,2533
12741096,2526,100,127410.960000000,2535,2533
12746772,2536,100,127467.720000000,2536,2533
12752440,2551,100,127524.400000000,2537,2533
12758112,2536,100,127581.120000000,2535,2533
12763784,2526,100,127637.840000000,2535,2533
12769456,2531,100,127694.560000000,2536,2533
12775128,2536,100,127751.280000000,2536,2533
12780800,2541,100,127808,2534,2533
12786472,2536,100,127864.720000000,2534,2533
12792144,2531,100,127921.440000000,2535,2533
12797816,2531,100,127978.160000000,2535,2533
12803488,2546,100,128034.880000000,2537,2533
12809160,2541,100,128091.600000000,2537,2533
12814832,2526,100,128148.320000000,2535,2533
12820504,2531,100,128205.040000000,2535,2533
12826168,2541,100,128261.680000000,2537,2533
12831840,2541,100,128318.400000000,2536,2533
12837512,2531,100,128375.120000000,2534,2533
12843184,2526,100,128431.840000000,2534,2533
12848856,2536,100,128488.560000000,2535,2533
12854528,2551,100,128545.280000000,2537,2533
12860200,2541,100,128602,2537,2533
12865872,2531,100,128658.720000000,2537,2533
12871544,2531,100,128715.440000000,2538,2533
12877216,2536,100,128772.160000000,2538,2533
12882888,2546,100,128828.880000000,2537,2533
12888560,2536,100,128885.600000000,2536,2533
12894228,2531,100,128942.280000000,2536,2533
12899896,2536,100,128998.960000000,2537,2533
12905568,2561,100,129055.680000000,2542,2533
12911232,2546,100,129112.320000000,2542,2533
12916904,2521,100,129169.040000000,2539,2533
12922568,2526,100,129225.680000000,2538,2533
12928240,2536,100,129282.400000000,2538,2533
12933912,2551,100,129339.120000000,2536,2533
12939584,2531,100,129395.840000000,2533,2533
12945256,2536,100,129452.560000000,2536,2533
12950928,2536,100,129509.280000000,2538,2533
12956592,2536,100,129565.920000000,2538,2533
12962264,2541,100,129622.640000000,2536,2533
12967944,2526,100,129679.440000000,2535,2533
12973608,2536,100,129736.080000000,2535,2533
12979280,2531,100,129792.800000000,2534,2533
12984952,2561,100,129849.520000000,2539,2533
12990632,2536,100,129906.320000000,2538,2533
12996304,2526,100,129963.040000000,2538,2533
13001976,2531,100,130019.760000000,2537,2533
13007648,2541,100,130076.480000000,2539,2533
13013320,2551,100,130133.200000000,2537,2533
13018992,2517,100,130189.920000000,2533.20000000000,2533
13024664,2536,100,130246.640000000,2535.20000000000,2533
13030336,2536,100,130303.360000000,2536.20000000000,2533
13036008,2546,100,130360.080000000,2537.20000000000,2533
13041684,2536,100,130416.840000000,2534.20000000000,2533
13047352,2526,100,130473.520000000,2536,2533
13053024,2541,100,130530.240000000,2537,2533
13058696,2536,100,130586.960000000,2537,2533
13064368,2551,100,130643.680000000,2538,2533
13070040,2526,100,130700.400000000,2536,2533
13075712,2531,100,130757.120000000,2537,2533
13081384,2536,100,130813.840000000,2536,2533
13087056,2551,100,130870.560000000,2539,2533
13092728,2546,100,130927.280000000,2538,2533
13098400,2521,100,130984,2537,2533
13104064,2531,100,131040.640000000,2537,2533
13109736,2536,100,131097.360000000,2537,2533
13115416,2546,100,131154.160000000,2536,2533
13121080,2531,100,131210.800000000,2533,2533
13126752,2531,100,131267.520000000,2535,2533
13132424,2541,100,131324.240000000,2537,2533
13138096,2546,100,131380.960000000,2539,2533
13143768,2541,100,131437.680000000,2538,2533
13149440,2526,100,131494.400000000,2537,2533
13155104,2531,100,131551.040000000,2537,2533
13160776,2536,100,131607.760000000,2536,2533
13166448,2546,100,131664.480000000,2536,2533
13172120,2541,100,131721.200000000,2536,2533
13177792,2531,100,131777.920000000,2537,2533
13183464,2536,100,131834.640000000,2538,2533
13189144,2551,100,131891.440000000,2541,2533
13194808,2541,100,131948.080000000,2540,2533
13200480,2521,100,132004.800000000,2536,2533
13206144,2536,100,132061.440000000,2537,2533
13211816,2541,100,132118.160000000,2538,2533
13217488,2546,100,132174.880000000,2537,2533
13223160,2536,100,132231.600000000,2536,2533
13228832,2531,100,132288.320000000,2538,2533
13234504,2536,100,132345.040000000,2538,2533
13240168,2541,100,132401.680000000,2538,2533
13245840,2551,100,132458.400000000,2539,2533
13251512,2521,100,132515.120000000,2536,2533
13257184,2531,100,132571.840000000,2536,2533
13262860,2536,100,132628.600000000,2536,2533
13268528,2546,100,132685.280000000,2537,2533
13274200,2541,100,132742,2535,2533
13279872,2526,100,132798.720000000,2536,2533
13285544,2541,100,132855.440000000,2538,2533
13291216,2541,100,132912.160000000,2539,2533
13296888,2541,100,132968.880000000,2538,2533
13302560,2517,100,133025.600000000,2533.20000000000,2533
13308232,2531,100,133082.320000000,2534.20000000000,2533
13313904,2536,100,133139.040000000,2533.20000000000,2533
13319576,2546,100,133195.760000000,2534.20000000000,2533
13325240,2546,100,133252.400000000,2535.20000000000,2533
13330912,2531,100,133309.120000000,2538,2533
13336592,2531,100,133365.920000000,2538,2533
13342256,2536,100,133422.560000000,2538,2533
13347928,2541,100,133479.280000000,2537,2533
13353600,2536,100,133536,2535,2533
13359272,2531,100,133592.720000000,2535,2533
13364944,2541,100,133649.440000000,2537,2533
13370616,2551,100,133706.160000000,2540,2533
13376288,2541,100,133762.880000000,2540,2533
13381960,2521,100,133819.600000000,2537,2533
13387624,2531,100,133876.240000000,2537,2533
13393296,2546,100,133932.960000000,2538,2533
13398968,2541,100,133989.680000000,2536,2533
13404640,2536,100,134046.400000000,2535,2533
13410312,2531,100,134103.120000000,2537,2533
13415976,2531,100,134159.760000000,2537,2533
13421648,2551,100,134216.480000000,2538,2533
